,countyID,newInf100k,newInf100k_RKI
154,9181,15.07942578852087,32.29727088061058
155,15002,6.3652206201923285,2.531741711710571
156,15088,2.9834094115249075,2.1455659198309296
157,9171,19.424805272618332,5.530718532516016
158,9277,15.314801456155946,36.90717844620779
159,9161,0.8992887237801841,3.0202811881786196
160,9176,8.115368192228562,4.658204262256899
161,9372,7.3030017648129535,16.619314809392286
162,16067,2.6646008579927063,2.192485620948469
163,9675,2.5653371553982933,6.71847356280653
164,9575,0.011139127705035898,0.0
165,9178,13.059315918602971,16.163948621734736
166,9163,26.33723562512127,22.63760429467693
167,9187,25.595726235385083,45.299405640557026
168,3251,5.434721651026283,4.6734213182786855
169,8226,11.623134431651039,6.274695077501712
170,8215,6.0382111825183955,6.653802648213454
171,7339,6.177275100719045,4.790442109902322
172,7140,13.984336139043586,5.8520028479747195
173,8225,3.7352381485420048,6.296524318576147
174,1054,3.5441571114906076,1.8297145645279336
175,9185,14.454750987808227,9.508314492784246
176,10044,5.658117141856464,5.583501261363693
177,8417,4.254619687690553,19.618759776240093
178,8437,18.74636772397761,33.646346312666324
179,7235,8.008837897553363,2.0270407232481302
180,9186,3.7775522041763345,6.444960041247745
181,9779,2.0061669648635267,3.8067684342761425
182,16074,4.411491692193447,1.1603081778520374
183,8336,10.431921237891913,7.057536566861337
184,16070,2.4995438788542237,8.210180623973727
185,6535,3.9596852390542256,2.797046319087044
186,9762,2.7825232266972457,7.020664154829047
187,12070,0.277158289611076,3.86732497131734
188,12064,6.763006386526422,1.0486907096490032
189,6436,5.418126846698276,4.294647151790008
190,3353,8.403527297055481,4.433302971925101
191,8212,4.466539942486718,7.473477279004403
192,5558,4.399705129555269,9.157467227714159
193,3355,12.640065516077444,1.106690497402044
194,3102,8.354851156026474,7.914601450350716
195,3455,0.4647599591419817,0.0
196,9464,6.249440214957456,2.239140170174653
197,3153,3.2061112879423597,6.51060505222952
198,16062,0.4967488723566281,2.343155058285982
199,7317,4.3414330218068535,2.492211838006231
200,7133,4.54084593262382,5.739027298639851
201,7111,9.76764428969854,5.3292594105839095
202,8136,11.837837837837839,10.55493363185671
203,8127,17.100525013829888,28.181656872671102
204,8416,25.89604078670375,21.63750862119484
205,16054,3.537440861384523,0.0
206,16066,3.3894224982547367,3.2096803960745612
207,5358,7.581384023011244,6.848585386640694
208,3256,2.95443994959878,2.4869023144770876
209,8221,9.255952952318788,5.1194430046010995
210,9276,7.4246211529448525,1.3018799145966775
211,9175,2.5803916431986376,13.098434737048922
212,8231,2.193918869174704,0.0
213,5512,3.0663377239783847,0.8536574955396395
214,5711,1.3104566333423402,5.704164039749017
215,9477,11.439531931335207,27.598388254125958
216,12063,1.402967719103112,3.7918046462246267
217,6611,4.300852594149022,2.5254566025537417
218,5762,4.950350670092353,9.721547114783695
219,8125,4.624268813474168,13.756474514635693
220,12051,2.7244530136641796,2.7943107832453125
221,8117,16.794527376962918,11.473833724366862
222,7233,11.06688160015791,0.0
223,1004,3.2362336957207978,0.0
224,3360,2.0068505653327033,0.0
225,1056,5.549791687671359,4.553274943002755
226,9574,14.096025482722213,14.316136074873391
227,9671,10.42171622671925,8.635827168312272
228,8135,8.898542064094018,13.790250293042817
229,7319,23.815497795425202,4.8719885021071345
230,1062,5.37280793275852,3.7560409658868013
231,6439,4.004040974613554,10.31969323354009
232,7211,3.225890666063317,4.3510799380406215
233,5974,10.236802587501444,5.940692090628558
234,9377,69.51196224459176,17.73194751343536
235,7333,6.10527715007311,15.951083344410474
236,7131,8.016748845581906,1.5653126712060732
237,6431,1.6869717676676856,4.120961457771384
238,9778,7.03893347766328,12.106623747498558
239,9663,27.881127225260855,24.8252224259848
240,9275,3.03871803585082,7.964488998385863
241,6636,1.5717619023978553,0.9929007595690811
242,8116,12.847840313511801,11.829194069376316
243,5119,3.1934159500128,5.688983283870784
244,3357,2.356465118558311,5.512915536008526
245,7312,2.5507511165245633,4.060089321965083
246,1001,3.7653301063507953,4.654301738381699
247,1059,2.0356738248009787,4.572264642677518
248,14511,5.650224215246638,3.6196183313559493
249,14713,7.689233360453332,3.9252629926205054
250,9362,18.582476884473923,5.499604715911044
251,14521,5.756115801130399,3.4515985215653
252,14522,4.010241638662185,3.8406144983197312
253,8337,6.116965822913006,4.170116941993673
254,9774,2.4587301973967337,15.427963590005929
255,5116,5.285465930245081,9.23091124478838
256,5166,9.385173066004617,3.6954790852681403
257,5370,14.798021597690544,24.155832841636734
258,5554,19.30932246947244,7.303890539027122
259,5562,4.6812354019944715,4.5321597197830386
260,12066,0.5744775455758114,0.0
261,9677,1.4787152224415852,3.964383974374222
262,7336,4.0931306956631985,1.408510218741637
263,9374,14.861482151496663,28.397736595216557
264,9371,4.12096400432566,2.896647613162367
265,5914,4.206428133133027,0.0
266,5954,3.891346631733312,4.908668094270971
267,9562,2.1645621030866935,4.6152710087136315
268,5366,5.9372793136818975,13.600816048962939
269,3155,2.0512098208990635,2.9652473016249554
270,5911,4.7238870215110955,4.386662353115352
271,9376,4.7244311906339735,2.76121051468964
272,8335,6.240723826920883,1.427103550633634
273,8415,9.578785805687794,11.69744038736251
274,8421,6.530708764147558,7.338791219544016
275,3401,1.003629312264979,1.3102210342884844
276,5758,8.744576038584494,3.1730670072425258
277,6433,6.626773216259087,5.262327000999842
278,9183,21.23551778924255,6.24810325436921
279,3356,2.1958284542036823,3.521777793430124
280,16055,3.4008513823268003,4.677924872526548
281,3361,3.1690742322403365,2.9707750009283673
282,9363,9.749138033527522,16.644869813339675
283,9272,3.9643122295896163,6.400245769437547
284,3456,4.285651103477761,5.89700874231546
285,8425,4.777099904218548,21.863157456377795
286,7320,4.7752481027437215,2.918855808523059
287,7318,2.9711240155914407,0.0
288,3158,1.258875360593812,4.959456443573784
289,8327,2.2436789013659717,15.372677627629827
290,5774,6.257968271492977,4.600239212439047
291,5170,9.051493092179204,4.106651911538395
292,5754,26.94084438307241,6.100232363396388
293,3402,1.4439578648360751,0.0
294,3405,0.3710770445424041,0.0
295,3404,19.376489350566185,8.00477823685523
296,3462,0.7590995749742011,1.7490773616917075
297,16052,0.7051275374696651,1.041547322702607
298,9474,4.282703728860791,25.253844680146997
299,9572,3.615733285620564,5.218584123576072
300,3151,4.178410493384232,2.8701816825005024
301,3101,2.7971388106490984,5.569612195859391
302,9563,3.265657842813538,24.160230649668602
303,7232,10.24387734101667,17.49331138094258
304,5122,5.323009462847926,5.040132051459748
305,12068,2.147109272525477,1.008979921299566
306,12065,3.7455908714172814,6.746207667546885
307,12071,2.552811663195478,2.550261401793684
308,15081,0.38066942110394136,0.0
309,9479,47.80761084921773,21.86240349798456
310,1002,2.6284377968867996,2.4359942510535673
311,5334,0.0014442466628875547,0.0
312,7143,7.14121676268834,3.99396910664896
313,7132,3.4589807309690253,2.3225027289407065
314,9278,11.561038803311536,2.024168572758739
315,9279,7.4980872226472846,11.689194933265323
316,9274,24.572866597229858,29.758631620486877
317,9173,10.782838389498119,11.206275514288002
318,9190,13.320692820489668,8.276526266684725
319,10041,10.557456167145217,4.5818315107825764
320,8317,2.320842834903572,5.7128439013011
321,8316,12.269715329277773,4.935773250576868
322,5962,0.7850138524789089,2.4028584404007005
323,9182,35.27969395437803,23.401094764259405
324,6411,6.167888614960767,6.43695326128237
325,5111,8.545553744172446,4.410481918657645
326,5158,8.418118726449938,4.138396247302283
327,5513,2.718844097584957,3.840717753333743
328,5916,2.026294345240005,3.849830928258401
329,9772,6.3733713355048875,5.700325732899023
330,9472,5.410043525779916,30.678963817997047
331,3403,2.3847891106634926,0.6103888176768602
332,3451,2.6532712974019024,7.411372339111459
333,3457,1.2485974168596463,1.7905316685367774
334,5362,7.584585680703388,3.0000621441444144
335,14626,1.544230769230769,1.5384615384615383
336,5978,2.7320817604504652,3.5350410948527276
337,7137,31.74047422437183,4.24678541937006
338,7138,8.385596855885527,2.767706401704907
339,9761,3.8397340540691545,6.634680522673148
340,9771,4.333312964038009,12.985425769195514
341,10043,6.473997083785098,13.459453396642616
342,10045,9.059093675648755,8.299673546173851
343,9189,9.308574775209287,8.612670961518587
344,3157,4.905532043530834,6.801692865779928
345,3254,10.065871397375972,3.609391637039577
346,3241,7.204138819255191,7.339571386506198
347,1061,2.044014392539005,3.8035251070692317
348,1051,2.2525335359660543,1.5046984208190073
349,9573,5.6417390695680325,12.249433463702305
350,9564,1.8838178342075589,2.941320652973185
351,8236,3.368253547274897,2.550161680250528
352,8115,22.195441157571448,15.211877853866309
353,9678,11.629345109003337,3.48392603625025
354,9662,2.3610229175085147,7.696896226596625
355,9462,4.2288074513500025,22.176636913012143
356,5515,16.429868500414464,9.676202026196703
357,5570,26.189935515497552,1.8022499288111278
358,5314,8.466824964163497,2.195672016787481
359,5382,3.682073352979556,8.218539347515065
360,5315,13.867103156568751,5.657271196380855
361,15091,1.891052340654122,10.120905898931076
362,5120,2.2484223600215527,3.6530013972730346
363,14612,8.085505447524483,6.252011216843653
364,14625,3.9386429753847056,6.856627910393668
365,7340,5.821257540891846,7.255840951966333
366,7337,9.488265204567252,9.047644898033042
367,5162,4.073097998782292,6.888490887193185
368,6432,9.443493764793882,6.4896694708870015
369,9679,8.913088195877252,6.233364707935697
370,8128,2.5313774294338818,5.295768680824022
371,3358,1.3367649575086975,4.277647864027833
372,3351,1.872777025470442,5.0570036691371065
373,9777,3.547335323036257,6.535520554212144
374,9172,1.3627570808511458,13.473586957567825
375,12062,0.7480439081711616,4.776781022804353
376,15001,5.512608690408712,0.0
377,15082,0.8858309519042331,2.4269341148061185
378,9180,11.752589117125366,9.154889283057733
379,9473,6.183674176376171,2.3094954907100544
380,16075,0.6244650456293475,1.2055309761184314
381,14523,7.433345672741673,2.1522223848345803
382,9561,7.517189436089313,24.296022741077284
383,14524,23.89272002317169,6.778950741678838
384,16076,19.9764622109698,16.81270645014538
385,16072,5.540497729592736,5.280016896054068
386,16073,2.913669723091565,3.6603890993612618
387,9476,5.091583721067201,10.306849637787856
388,9475,10.368250215184233,9.333291852036213
389,9571,11.336135102639618,11.030587820024929
390,1053,2.918149834973238,6.217648796107752
391,9565,3.2675373503512417,2.4735331948154746
392,13076,0.005137474137488149,0.0
393,13075,0.002517221993807634,0.0
394,13004,8.938016528925619,6.198347107438017
395,13071,1.534757749021968,0.38092771134821746
396,13072,0.6820534681200902,0.4684433160165454
397,13073,0.003113601992705275,0.0
398,13003,2.103285746877594,3.3978768124032213
399,13074,4.860177897229153,0.0
400,11001,6.572586169775499,14.539882618409168
401,11002,7.102814031609671,6.97542081979551
402,11003,4.5167745120968785,9.87500324835633
403,11004,6.843660112915202,14.268434655433516
404,11006,6.96383338024205,6.684491978609626
405,11007,6.1868091256260875,8.112468864644958
406,11008,5.766256167641094,8.4370517816241
407,11009,4.978098448873691,5.205121839890452
408,11010,2.7474372086849934,5.074834287141932
409,11011,2.714523413358688,4.0225996964765685
410,11012,4.591779773202124,5.183495749533486
411,11005,2.1883725286069597,4.355837039424681
